Campionato;GiornoSettimana;GiornoMese;Mese;Casa;Trasferta;GoalCasa;GoalTrasferta
2022/23;Dom;19;Mar;Fiorentina;Lecce;1;0
2022/23;Dom;19;Mar;Torino;Napoli;0;4
2022/23;Dom;19;Mar;Lazio;Roma;1;0
2022/23;Dom;19;Mar;Inter;Juventus;0;1
2022/23;Sab;1;Apr;Cremonese;Atalanta;1;3
2022/23;Sab;1;Apr;Inter;Fiorentina;0;1
2022/23;Sab;1;Apr;Juventus;Hellas Verona;1;0
2022/23;Dom;2;Apr;Bologna;Udinese;3;0
2022/23;Dom;2;Apr;Monza;Lazio;0;2
2022/23;Dom;2;Apr;Spezia;Salernitana;1;1
2022/23;Dom;2;Apr;Roma;Sampdoria;3;0
2022/23;Dom;2;Apr;Napoli;Milan;0;4
2022/23;Lun;3;Apr;Empoli;Lecce;1;0
2022/23;Lun;3;Apr;Sassuolo;Torino;1;1
2022/23;Ven;7;Apr;Salernitana;Inter;1;1
2022/23;Ven;7;Apr;Lecce;Napoli;1;2
2022/23;Ven;7;Apr;Milan;Empoli;0;0
2022/23;Sab;8;Apr;Udinese;Monza;2;2
2022/23;Sab;8;Apr;Fiorentina;Spezia;1;1
2022/23;Sab;8;Apr;Atalanta;Bologna;0;2
2022/23;Sab;8;Apr;Sampdoria;Cremonese;2;3
2022/23;Sab;8;Apr;Hellas Verona;Sassuolo;2;1
2022/23;Sab;8;Apr;Torino;Roma;0;1
2022/23;Sab;8;Apr;Lazio;Juventus;2;1
2022/23;Ven;14;Apr;Cremonese;Empoli;1;0
2022/23;Ven;14;Apr;Spezia;Lazio;0;3
2022/23;Sab;15;Apr;Bologna;Milan;1;1
2022/23;Sab;15;Apr;Napoli;Hellas Verona;0;0
2022/23;Sab;15;Apr;Inter;Monza;0;1
2022/23;Dom;16;Apr;Lecce;Sampdoria;1;1
2022/23;Dom;16;Apr;Torino;Salernitana;1;1
2022/23;Dom;16;Apr;Sassuolo;Juventus;1;0
2022/23;Dom;16;Apr;Roma;Udinese;3;0
2022/23;Lun;17;Apr;Fiorentina;Atalanta;1;1
2022/23;Ven;21;Apr;Hellas Verona;Bologna;2;1
2022/23;Sab;22;Apr;Salernitana;Sassuolo;3;0
2022/23;Sab;22;Apr;Lazio;Torino;0;1
2022/23;Sab;22;Apr;Sampdoria;Spezia;1;1
2022/23;Dom;23;Apr;Empoli;Inter;0;3
2022/23;Dom;23;Apr;Monza;Fiorentina;3;2
2022/23;Dom;23;Apr;Udinese;Cremonese;3;0
2022/23;Dom;23;Apr;Milan;Lecce;2;0
2022/23;Dom;23;Apr;Juventus;Napoli;0;1
2022/23;Lun;24;Apr;Atalanta;Roma;3;1
2022/23;Ven;28;Apr;Lecce;Udinese;1;0
2022/23;Ven;28;Apr;Spezia;Monza;0;2
2022/23;Sab;29;Apr;Roma;Milan;1;1
2022/23;Sab;29;Apr;Torino;Atalanta;1;2
2022/23;Dom;30;Apr;Inter;Lazio;3;1
2022/23;Dom;30;Apr;Cremonese;Hellas Verona;1;1
2022/23;Dom;30;Apr;Napoli;Salernitana;1;1
2022/23;Dom;30;Apr;Sassuolo;Empoli;2;1
2022/23;Dom;30;Apr;Fiorentina;Sampdoria;5;0
2022/23;Dom;30;Apr;Bologna;Juventus;1;1
2022/23;Mer;3;Mag;Atalanta;Spezia;3;2
2022/23;Mer;3;Mag;Juventus;Lecce;2;1
2022/23;Mer;3;Mag;Salernitana;Fiorentina;3;3
2022/23;Mer;3;Mag;Sampdoria;Torino;0;2
2022/23;Mer;3;Mag;Milan;Cremonese;1;1
2022/23;Mer;3;Mag;Hellas Verona;Inter;0;6
2022/23;Mer;3;Mag;Lazio;Sassuolo;2;0
2022/23;Mer;3;Mag;Monza;Roma;1;1
2022/23;Gio;4;Mag;Empoli;Bologna;3;1
2022/23;Gio;4;Mag;Udinese;Napoli;1;1
2022/23;Sab;6;Mag;Milan;Lazio;2;0
2022/23;Sab;6;Mag;Roma;Inter;0;2
2022/23;Sab;6;Mag;Cremonese;Spezia;2;0
2022/23;Dom;7;Mag;Atalanta;Juventus;0;2
2022/23;Dom;7;Mag;Torino;Monza;1;1
2022/23;Dom;7;Mag;Napoli;Fiorentina;1;0
2022/23;Dom;7;Mag;Lecce;Hellas Verona;0;1
2022/23;Lun;8;Mag;Empoli;Salernitana;2;1
2022/23;Lun;8;Mag;Udinese;Sampdoria;2;0
2022/23;Lun;8;Mag;Sassuolo;Bologna;1;1
2022/23;Ven;12;Mag;Lazio;Lecce;2;2
2022/23;Sab;13;Mag;Salernitana;Atalanta;1;0
2022/23;Sab;13;Mag;Spezia;Milan;2;0
2022/23;Sab;13;Mag;Inter;Sassuolo;4;2
2022/23;Dom;14;Mag;Hellas Verona;Torino;0;1
2022/23;Dom;14;Mag;Fiorentina;Udinese;2;0
2022/23;Dom;14;Mag;Monza;Napoli;2;0
2022/23;Dom;14;Mag;Bologna;Roma;0;0
2022/23;Dom;14;Mag;Juventus;Cremonese;2;0
2022/23;Lun;15;Mag;Sampdoria;Empoli;1;1
2022/23;Ven;19;Mag;Sassuolo;Monza;1;2
2022/23;Sab;20;Mag;Cremonese;Bologna;1;5
2022/23;Sab;20;Mag;Atalanta;Hellas Verona;3;1
2022/23;Sab;20;Mag;Milan;Sampdoria;5;1
2022/23;Dom;21;Mag;Lecce;Spezia;0;0
2022/23;Dom;21;Mag;Torino;Fiorentina;1;1
2022/23;Dom;21;Mag;Napoli;Inter;3;1
2022/23;Dom;21;Mag;Udinese;Lazio;0;1
2022/23;Lun;22;Mag;Roma;Salernitana;2;2
2022/23;Lun;22;Mag;Empoli;Juventus;4;1
2022/23;Ven;26;Mag;Sampdoria;Sassuolo;2;2
2022/23;Sab;27;Mag;Salernitana;Udinese;3;2
2022/23;Sab;27;Mag;Spezia;Torino;0;4
2022/23;Sab;27;Mag;Fiorentina;Roma;2;1
2022/23;Sab;27;Mag;Inter;Atalanta;3;2
2022/23;Dom;28;Mag;Hellas Verona;Empoli;1;1
2022/23;Dom;28;Mag;Bologna;Napoli;2;2
2022/23;Dom;28;Mag;Monza;Lecce;0;1
2022/23;Dom;28;Mag;Lazio;Cremonese;3;2
2022/23;Dom;28;Mag;Juventus;Milan;0;1
2022/23;Ven;2;Giu;Sassuolo;Fiorentina;1;3
2022/23;Sab;3;Giu;Torino;Inter;0;1
2022/23;Sab;3;Giu;Cremonese;Salernitana;2;0
2022/23;Sab;3;Giu;Empoli;Lazio;0;2
2022/23;Dom;4;Giu;Napoli;Sampdoria;2;0
2022/23;Dom;4;Giu;Milan;Hellas Verona;3;1
2022/23;Dom;4;Giu;Roma;Spezia;2;1
2022/23;Dom;4;Giu;Atalanta;Monza;5;2
2022/23;Dom;4;Giu;Lecce;Bologna;2;3
2022/23;Dom;4;Giu;Udinese;Juventus;0;1
2023/24;Sab;19;Ago;Empoli;Hellas Verona;0;1
2023/24;Sab;19;Ago;Frosinone;Napoli;1;3
2023/24;Sab;19;Ago;Genoa;Fiorentina;1;4
2023/24;Sab;19;Ago;Inter;Monza;2;0
2023/24;Dom;20;Ago;Roma;Salernitana;2;2
2023/24;Dom;20;Ago;Sassuolo;Atalanta;0;2
2023/24;Dom;20;Ago;Lecce;Lazio;2;1
2023/24;Dom;20;Ago;Udinese;Juventus;0;3
2023/24;Lun;21;Ago;Torino;Cagliari;0;0
2023/24;Lun;21;Ago;Bologna;Milan;0;2
2023/24;Sab;26;Ago;Frosinone;Atalanta;2;1
2023/24;Sab;26;Ago;Monza;Empoli;2;0
2023/24;Sab;26;Ago;Milan;Torino;4;1
2023/24;Sab;26;Ago;Hellas Verona;Roma;2;1
2023/24;Dom;27;Ago;Fiorentina;Lecce;2;2
2023/24;Dom;27;Ago;Juventus;Bologna;1;1
2023/24;Dom;27;Ago;Lazio;Genoa;0;1
2023/24;Dom;27;Ago;Napoli;Sassuolo;2;0
2023/24;Lun;28;Ago;Salernitana;Udinese;1;1
2023/24;Lun;28;Ago;Cagliari;Inter;0;2
2023/24;Ven;1;Set;Sassuolo;Hellas Verona;3;1
2023/24;Ven;1;Set;Roma;Milan;1;2
2023/24;Sab;2;Set;Bologna;Cagliari;2;1
2023/24;Sab;2;Set;Udinese;Frosinone;0;0
2023/24;Sab;2;Set;Atalanta;Monza;3;0
2023/24;Sab;2;Set;Napoli;Lazio;1;2
2023/24;Dom;3;Set;Inter;Fiorentina;4;0
2023/24;Dom;3;Set;Torino;Genoa;1;0
2023/24;Dom;3;Set;Empoli;Juventus;0;2
2023/24;Dom;3;Set;Lecce;Salernitana;2;0
2023/24;Sab;16;Set;Juventus;Lazio;3;1
2023/24;Sab;16;Set;Inter;Milan;5;1
2023/24;Sab;16;Set;Genoa;Napoli;2;2
2023/24;Dom;17;Set;Cagliari;Udinese;0;0
2023/24;Dom;17;Set;Frosinone;Sassuolo;4;2
2023/24;Dom;17;Set;Monza;Lecce;1;1
2023/24;Dom;17;Set;Fiorentina;Atalanta;3;2
2023/24;Dom;17;Set;Roma;Empoli;7;0
2023/24;Lun;18;Set;Salernitana;Torino;0;3
2023/24;Lun;18;Set;Hellas Verona;Bologna;0;0
2023/24;Ven;22;Set;Salernitana;Frosinone;1;1
2023/24;Ven;22;Set;Lecce;Genoa;1;0
2023/24;Sab;23;Set;Milan;Hellas Verona;1;0
2023/24;Sab;23;Set;Sassuolo;Juventus;4;2
2023/24;Sab;23;Set;Lazio;Monza;1;1
2023/24;Dom;24;Set;Empoli;Inter;0;1
2023/24;Dom;24;Set;Atalanta;Cagliari;2;0
2023/24;Dom;24;Set;Udinese;Fiorentina;0;2
2023/24;Dom;24;Set;Bologna;Napoli;0;0
2023/24;Dom;24;Set;Torino;Roma;1;1
2023/24;Mar;26;Set;Juventus;Lecce;1;0
2023/24;Mer;27;Set;Cagliari;Milan;1;3
2023/24;Mer;27;Set;Empoli;Salernitana;1;0
2023/24;Mer;27;Set;Hellas Verona;Atalanta;0;1
2023/24;Mer;27;Set;Inter;Sassuolo;1;2
2023/24;Mer;27;Set;Lazio;Torino;2;0
2023/24;Mer;27;Set;Napoli;Udinese;4;1
2023/24;Gio;28;Set;Frosinone;Fiorentina;1;1
2023/24;Gio;28;Set;Monza;Bologna;0;0
2023/24;Gio;28;Set;Genoa;Roma;4;1
2023/24;Sab;30;Set;Lecce;Napoli;0;4
2023/24;Sab;30;Set;Milan;Lazio;2;0
2023/24;Sab;30;Set;Salernitana;Inter;0;4
2023/24;Dom;1;Ott;Bologna;Empoli;3;0
2023/24;Dom;1;Ott;Udinese;Genoa;2;2
2023/24;Dom;1;Ott;Atalanta;Juventus;0;0
2023/24;Dom;1;Ott;Roma;Frosinone;2;0
2023/24;Lun;2;Ott;Sassuolo;Monza;0;1
2023/24;Lun;2;Ott;Torino;Hellas Verona;0;0
2023/24;Lun;2;Ott;Fiorentina;Cagliari;3;0
2023/24;Ven;6;Ott;Empoli;Udinese;0;0
2023/24;Ven;6;Ott;Lecce;Sassuolo;1;1
2023/24;Sab;7;Ott;Inter;Bologna;2;2
2023/24;Sab;7;Ott;Juventus;Torino;2;0
2023/24;Sab;7;Ott;Genoa;Milan;0;1
2023/24;Dom;8;Ott;Monza;Salernitana;3;0
2023/24;Dom;8;Ott;Frosinone;Hellas Verona;2;1
2023/24;Dom;8;Ott;Lazio;Atalanta;3;2
2023/24;Dom;8;Ott;Cagliari;Roma;1;4
2023/24;Dom;8;Ott;Napoli;Fiorentina;1;3
2023/24;Sab;21;Ott;Hellas Verona;Napoli;1;3
2023/24;Sab;21;Ott;Torino;Inter;0;3
2023/24;Sab;21;Ott;Sassuolo;Lazio;0;2
2023/24;Dom;22;Ott;Roma;Monza;1;0
2023/24;Dom;22;Ott;Bologna;Frosinone;2;1
2023/24;Dom;22;Ott;Salernitana;Cagliari;2;2
2023/24;Dom;22;Ott;Atalanta;Genoa;2;0
2023/24;Dom;22;Ott;Milan;Juventus;0;1
2023/24;Lun;23;Ott;Udinese;Lecce;1;1
2023/24;Lun;23;Ott;Fiorentina;Empoli;0;2
2023/24;Ven;27;Ott;Genoa;Salernitana;1;0
2023/24;Sab;28;Ott;Sassuolo;Bologna;1;1
2023/24;Sab;28;Ott;Lecce;Torino;0;1
2023/24;Sab;28;Ott;Juventus;Hellas Verona;1;0
2023/24;Dom;29;Ott;Cagliari;Frosinone;4;3
2023/24;Dom;29;Ott;Monza;Udinese;1;1
2023/24;Dom;29;Ott;Inter;Roma;1;0
2023/24;Dom;29;Ott;Napoli;Milan;2;2
2023/24;Lun;30;Ott;Empoli;Atalanta;0;3
2023/24;Lun;30;Ott;Lazio;Fiorentina;1;0
2023/24;Ven;3;Nov;Bologna;Lazio;1;0
2023/24;Sab;4;Nov;Salernitana;Napoli;0;2
2023/24;Sab;4;Nov;Atalanta;Inter;1;2
2023/24;Sab;4;Nov;Milan;Udinese;0;1
2023/24;Dom;5;Nov;Hellas Verona;Monza;1;3
2023/24;Dom;5;Nov;Cagliari;Genoa;2;1
2023/24;Dom;5;Nov;Roma;Lecce;2;1
2023/24;Dom;5;Nov;Fiorentina;Juventus;0;1
2023/24;Lun;6;Nov;Frosinone;Empoli;2;1
2023/24;Lun;6;Nov;Torino;Sassuolo;2;1
2023/24;Ven;10;Nov;Sassuolo;Salernitana;2;2
2023/24;Ven;10;Nov;Genoa;Hellas Verona;1;0
2023/24;Sab;11;Nov;Lecce;Milan;2;2
2023/24;Sab;11;Nov;Juventus;Cagliari;2;1
2023/24;Sab;11;Nov;Monza;Torino;1;1
2023/24;Dom;12;Nov;Napoli;Empoli;0;1
2023/24;Dom;12;Nov;Fiorentina;Bologna;2;1
2023/24;Dom;12;Nov;Udinese;Atalanta;1;1
2023/24;Dom;12;Nov;Lazio;Roma;0;0
2023/24;Dom;12;Nov;Inter;Frosinone;2;0
2023/24;Sab;25;Nov;Salernitana;Lazio;2;1
2023/24;Sab;25;Nov;Atalanta;Napoli;1;2
2023/24;Sab;25;Nov;Milan;Fiorentina;1;0
2023/24;Dom;26;Nov;Cagliari;Monza;1;1
2023/24;Dom;26;Nov;Empoli;Sassuolo;3;4
2023/24;Dom;26;Nov;Frosinone;Genoa;2;1
2023/24;Dom;26;Nov;Roma;Udinese;3;1
2023/24;Dom;26;Nov;Juventus;Inter;1;1
2023/24;Lun;27;Nov;Hellas Verona;Lecce;2;2
2023/24;Lun;27;Nov;Bologna;Torino;2;0
2023/24;Ven;1;Dic;Monza;Juventus;1;2
2023/24;Sab;2;Dic;Genoa;Empoli;1;1
2023/24;Sab;2;Dic;Lazio;Cagliari;1;0
2023/24;Sab;2;Dic;Milan;Frosinone;3;1
2023/24;Dom;3;Dic;Lecce;Bologna;1;1
2023/24;Dom;3;Dic;Fiorentina;Salernitana;3;0
2023/24;Dom;3;Dic;Udinese;Hellas Verona;3;3
2023/24;Dom;3;Dic;Sassuolo;Roma;1;2
2023/24;Dom;3;Dic;Napoli;Inter;0;3
2023/24;Lun;4;Dic;Torino;Atalanta;3;0
2023/24;Ven;8;Dic;Juventus;Napoli;1;0
2023/24;Sab;9;Dic;Hellas Verona;Lazio;1;1
2023/24;Sab;9;Dic;Atalanta;Milan;3;2
2023/24;Sab;9;Dic;Inter;Udinese;4;0
2023/24;Dom;10;Dic;Frosinone;Torino;0;0
2023/24;Dom;10;Dic;Monza;Genoa;1;0
2023/24;Dom;10;Dic;Salernitana;Bologna;1;2
2023/24;Dom;10;Dic;Roma;Fiorentina;1;1
2023/24;Lun;11;Dic;Empoli;Lecce;1;1
2023/24;Lun;11;Dic;Cagliari;Sassuolo;2;1
2023/24;Ven;15;Dic;Genoa;Juventus;1;1
2023/24;Sab;16;Dic;Lecce;Frosinone;2;1
2023/24;Sab;16;Dic;Napoli;Cagliari;2;1
2023/24;Sab;16;Dic;Torino;Empoli;1;0
2023/24;Dom;17;Dic;Milan;Monza;3;0
2023/24;Dom;17;Dic;Fiorentina;Hellas Verona;1;0
2023/24;Dom;17;Dic;Udinese;Sassuolo;2;2
2023/24;Dom;17;Dic;Bologna;Roma;2;0
2023/24;Dom;17;Dic;Lazio;Inter;0;2
2023/24;Lun;18;Dic;Atalanta;Salernitana;4;1
2023/24;Ven;22;Dic;Empoli;Lazio;0;2
2023/24;Ven;22;Dic;Sassuolo;Genoa;1;2
2023/24;Ven;22;Dic;Monza;Fiorentina;0;1
2023/24;Ven;22;Dic;Salernitana;Milan;2;2
2023/24;Sab;23;Dic;Frosinone;Juventus;1;2
2023/24;Sab;23;Dic;Bologna;Atalanta;1;0
2023/24;Sab;23;Dic;Torino;Udinese;1;1
2023/24;Sab;23;Dic;Hellas Verona;Cagliari;2;0
2023/24;Sab;23;Dic;Inter;Lecce;2;0
2023/24;Sab;23;Dic;Roma;Napoli;2;0
2023/24;Ven;29;Dic;Fiorentina;Torino;1;0
2023/24;Ven;29;Dic;Napoli;Monza;0;0
2023/24;Ven;29;Dic;Genoa;Inter;1;1
2023/24;Ven;29;Dic;Lazio;Frosinone;3;1
2023/24;Sab;30;Dic;Atalanta;Lecce;1;0
2023/24;Sab;30;Dic;Cagliari;Empoli;0;0
2023/24;Sab;30;Dic;Udinese;Bologna;3;0
2023/24;Sab;30;Dic;Milan;Sassuolo;1;0
2023/24;Sab;30;Dic;Hellas Verona;Salernitana;0;1
2023/24;Sab;30;Dic;Juventus;Roma;1;0
2023/24;Ven;5;Gen;Bologna;Genoa;1;1
2023/24;Sab;6;Gen;Inter;Hellas Verona;2;1
2023/24;Sab;6;Gen;Frosinone;Monza;2;3
2023/24;Sab;6;Gen;Lecce;Cagliari;1;1
2023/24;Sab;6;Gen;Sassuolo;Fiorentina;1;0
2023/24;Dom;7;Gen;Empoli;Milan;0;3
2023/24;Dom;7;Gen;Torino;Napoli;3;0
2023/24;Dom;7;Gen;Udinese;Lazio;1;2
2023/24;Dom;7;Gen;Salernitana;Juventus;1;2
2023/24;Dom;7;Gen;Roma;Atalanta;1;1
2023/24;Sab;13;Gen;Genoa;Torino;0;0
2023/24;Sab;13;Gen;Napoli;Salernitana;2;1
2023/24;Sab;13;Gen;Hellas Verona;Empoli;2;1
2023/24;Sab;13;Gen;Monza;Inter;1;5
2023/24;Dom;14;Gen;Lazio;Lecce;1;0
2023/24;Dom;14;Gen;Cagliari;Bologna;2;1
2023/24;Dom;14;Gen;Fiorentina;Udinese;2;2
2023/24;Dom;14;Gen;Milan;Roma;3;1
2023/24;Lun;15;Gen;Atalanta;Frosinone;5;0
2023/24;Mar;16;Gen;Juventus;Sassuolo;3;0
2023/24;Sab;20;Gen;Roma;Hellas Verona;2;1
2023/24;Sab;20;Gen;Udinese;Milan;2;3
2023/24;Dom;21;Gen;Frosinone;Cagliari;3;1
2023/24;Dom;21;Gen;Empoli;Monza;3;0
2023/24;Dom;21;Gen;Salernitana;Genoa;1;2
2023/24;Dom;21;Gen;Lecce;Juventus;0;3
2023/24;Ven;26;Gen;Cagliari;Torino;1;2
2023/24;Sab;27;Gen;Atalanta;Udinese;2;0
2023/24;Sab;27;Gen;Juventus;Empoli;1;1
2023/24;Sab;27;Gen;Milan;Bologna;2;2
2023/24;Dom;28;Gen;Genoa;Lecce;2;1
2023/24;Dom;28;Gen;Hellas Verona;Frosinone;1;1
2023/24;Dom;28;Gen;Monza;Sassuolo;1;0
2023/24;Dom;28;Gen;Lazio;Napoli;0;0
2023/24;Dom;28;Gen;Fiorentina;Inter;0;1
2023/24;Lun;29;Gen;Salernitana;Roma;1;2
2023/24;Ven;2;Feb;Lecce;Fiorentina;3;2
2023/24;Sab;3;Feb;Empoli;Genoa;0;0
2023/24;Sab;3;Feb;Udinese;Monza;0;0
2023/24;Sab;3;Feb;Frosinone;Milan;2;3
2023/24;Sab;3;Feb;Bologna;Sassuolo;4;2
2023/24;Dom;4;Feb;Torino;Salernitana;0;0
2023/24;Dom;4;Feb;Napoli;Hellas Verona;2;1
2023/24;Dom;4;Feb;Atalanta;Lazio;3;1
2023/24;Dom;4;Feb;Inter;Juventus;1;0
2023/24;Lun;5;Feb;Roma;Cagliari;4;0
2023/24;Ven;9;Feb;Salernitana;Empoli;1;3
2023/24;Sab;10;Feb;Cagliari;Lazio;1;3
2023/24;Sab;10;Feb;Roma;Inter;2;4
2023/24;Sab;10;Feb;Sassuolo;Torino;1;1
2023/24;Dom;11;Feb;Fiorentina;Frosinone;5;1
2023/24;Dom;11;Feb;Bologna;Lecce;4;0
2023/24;Dom;11;Feb;Monza;Hellas Verona;0;0
2023/24;Dom;11;Feb;Genoa;Atalanta;1;4
2023/24;Dom;11;Feb;Milan;Napoli;1;0
2023/24;Lun;12;Feb;Juventus;Udinese;0;1
2023/24;Mer;14;Feb;Bologna;Fiorentina;2;0
2023/24;Ven;16;Feb;Torino;Lecce;2;0
2023/24;Ven;16;Feb;Inter;Salernitana;4;0
2023/24;Sab;17;Feb;Napoli;Genoa;1;1
2023/24;Sab;17;Feb;Hellas Verona;Juventus;2;2
2023/24;Sab;17;Feb;Atalanta;Sassuolo;3;0
2023/24;Dom;18;Feb;Lazio;Bologna;1;2
2023/24;Dom;18;Feb;Empoli;Fiorentina;1;1
2023/24;Dom;18;Feb;Udinese;Cagliari;1;1
2023/24;Dom;18;Feb;Frosinone;Roma;0;3
2023/24;Dom;18;Feb;Monza;Milan;4;2
2023/24;Gio;22;Feb;Torino;Lazio;0;2
2023/24;Ven;23;Feb;Bologna;Hellas Verona;2;0
2023/24;Sab;24;Feb;Sassuolo;Empoli;2;3
2023/24;Sab;24;Feb;Salernitana;Monza;0;2
2023/24;Sab;24;Feb;Genoa;Udinese;2;0
2023/24;Dom;25;Feb;Juventus;Frosinone;3;2
2023/24;Dom;25;Feb;Cagliari;Napoli;1;1
2023/24;Dom;25;Feb;Lecce;Inter;0;4
2023/24;Dom;25;Feb;Milan;Atalanta;1;1
2023/24;Lun;26;Feb;Roma;Torino;3;2
2023/24;Lun;26;Feb;Fiorentina;Lazio;2;1
2023/24;Mer;28;Feb;Sassuolo;Napoli;1;6
2023/24;Mer;28;Feb;Inter;Atalanta;4;0
2023/24;Ven;1;Mar;Lazio;Milan;0;1
2023/24;Sab;2;Mar;Udinese;Salernitana;1;1
2023/24;Sab;2;Mar;Monza;Roma;1;4
2023/24;Sab;2;Mar;Torino;Fiorentina;0;0
2023/24;Dom;3;Mar;Hellas Verona;Sassuolo;1;0
2023/24;Dom;3;Mar;Empoli;Cagliari;0;1
2023/24;Dom;3;Mar;Frosinone;Lecce;1;1
2023/24;Dom;3;Mar;Atalanta;Bologna;1;2
2023/24;Dom;3;Mar;Napoli;Juventus;2;1
2023/24;Lun;4;Mar;Inter;Genoa;2;1
2023/24;Ven;8;Mar;Napoli;Torino;1;1
2023/24;Sab;9;Mar;Cagliari;Salernitana;4;2
2023/24;Sab;9;Mar;Sassuolo;Frosinone;1;0
2023/24;Sab;9;Mar;Bologna;Inter;0;1
2023/24;Sab;9;Mar;Genoa;Monza;2;3
2023/24;Dom;10;Mar;Lecce;Hellas Verona;0;1
2023/24;Dom;10;Mar;Milan;Empoli;1;0
2023/24;Dom;10;Mar;Juventus;Atalanta;2;2
2023/24;Dom;10;Mar;Fiorentina;Roma;2;2
2023/24;Lun;11;Mar;Lazio;Udinese;1;2
2023/24;Ven;15;Mar;Empoli;Bologna;0;1
2023/24;Sab;16;Mar;Monza;Cagliari;1;0
2023/24;Sab;16;Mar;Udinese;Torino;0;2
2023/24;Sab;16;Mar;Salernitana;Lecce;0;1
2023/24;Sab;16;Mar;Frosinone;Lazio;2;3
2023/24;Dom;17;Mar;Juventus;Genoa;0;0
2023/24;Dom;17;Mar;Hellas Verona;Milan;1;3
2023/24;Dom;17;Mar;Roma;Sassuolo;1;0
2023/24;Dom;17;Mar;Inter;Napoli;1;1
2023/24;Sab;30;Mar;Napoli;Atalanta;0;3
2023/24;Sab;30;Mar;Genoa;Frosinone;1;1
2023/24;Sab;30;Mar;Torino;Monza;1;0
2023/24;Sab;30;Mar;Lazio;Juventus;1;0
2023/24;Sab;30;Mar;Fiorentina;Milan;1;2
2023/24;Lun;1;Apr;Bologna;Salernitana;3;0
2023/24;Lun;1;Apr;Cagliari;Hellas Verona;1;1
2023/24;Lun;1;Apr;Sassuolo;Udinese;1;1
2023/24;Lun;1;Apr;Lecce;Roma;0;0
2023/24;Lun;1;Apr;Inter;Empoli;2;0
2023/24;Ven;5;Apr;Salernitana;Sassuolo;2;2
2023/24;Sab;6;Apr;Milan;Lecce;3;0
2023/24;Sab;6;Apr;Roma;Lazio;1;0
2023/24;Sab;6;Apr;Empoli;Torino;3;2
2023/24;Dom;7;Apr;Frosinone;Bologna;0;0
2023/24;Dom;7;Apr;Monza;Napoli;2;4
2023/24;Dom;7;Apr;Cagliari;Atalanta;2;1
2023/24;Dom;7;Apr;Hellas Verona;Genoa;1;2
2023/24;Dom;7;Apr;Juventus;Fiorentina;1;0
2023/24;Lun;8;Apr;Udinese;Inter;1;2
2023/24;Ven;12;Apr;Lazio;Salernitana;4;1
2023/24;Sab;13;Apr;Lecce;Empoli;1;0
2023/24;Sab;13;Apr;Torino;Juventus;0;0
2023/24;Sab;13;Apr;Bologna;Monza;0;0
2023/24;Dom;14;Apr;Napoli;Frosinone;2;2
2023/24;Dom;14;Apr;Sassuolo;Milan;3;3
2023/24;Dom;14;Apr;Inter;Cagliari;2;2
2023/24;Lun;15;Apr;Fiorentina;Genoa;1;1
2023/24;Lun;15;Apr;Atalanta;Hellas Verona;2;2
2023/24;Ven;19;Apr;Genoa;Lazio;0;1
2023/24;Ven;19;Apr;Cagliari;Juventus;2;2
2023/24;Sab;20;Apr;Empoli;Napoli;1;0
2023/24;Sab;20;Apr;Hellas Verona;Udinese;1;0
2023/24;Dom;21;Apr;Sassuolo;Lecce;0;3
2023/24;Dom;21;Apr;Torino;Frosinone;0;0
2023/24;Dom;21;Apr;Salernitana;Fiorentina;0;2
2023/24;Dom;21;Apr;Monza;Atalanta;1;2
2023/24;Lun;22;Apr;Roma;Bologna;1;3
2023/24;Lun;22;Apr;Milan;Inter;1;2
2023/24;Gio;25;Apr;Udinese;Roma;1;2
2023/24;Ven;26;Apr;Frosinone;Salernitana;3;0
2023/24;Sab;27;Apr;Lecce;Monza;1;1
2023/24;Sab;27;Apr;Juventus;Milan;0;0
2023/24;Sab;27;Apr;Lazio;Hellas Verona;1;0
2023/24;Dom;28;Apr;Inter;Torino;2;0
2023/24;Dom;28;Apr;Bologna;Udinese;1;1
2023/24;Dom;28;Apr;Atalanta;Empoli;2;0
2023/24;Dom;28;Apr;Napoli;Roma;2;2
2023/24;Dom;28;Apr;Fiorentina;Sassuolo;5;1
2023/24;Lun;29;Apr;Genoa;Cagliari;3;0
2023/24;Ven;3;Mag;Torino;Bologna;0;0
2023/24;Sab;4;Mag;Monza;Lazio;2;2
2023/24;Sab;4;Mag;Sassuolo;Inter;1;0
2023/24;Dom;5;Mag;Cagliari;Lecce;1;1
2023/24;Dom;5;Mag;Empoli;Frosinone;0;0
2023/24;Dom;5;Mag;Hellas Verona;Fiorentina;2;1
2023/24;Dom;5;Mag;Milan;Genoa;3;3
2023/24;Dom;5;Mag;Roma;Juventus;1;1
2023/24;Lun;6;Mag;Salernitana;Atalanta;1;2
2023/24;Lun;6;Mag;Udinese;Napoli;1;1
2023/24;Ven;10;Mag;Frosinone;Inter;0;5
2023/24;Sab;11;Mag;Napoli;Bologna;0;2
2023/24;Sab;11;Mag;Milan;Cagliari;5;1
2023/24;Dom;12;Mag;Lazio;Empoli;2;0
2023/24;Dom;12;Mag;Genoa;Sassuolo;2;1
2023/24;Dom;12;Mag;Hellas Verona;Torino;1;2
2023/24;Dom;12;Mag;Juventus;Salernitana;1;1
2023/24;Dom;12;Mag;Atalanta;Roma;2;1
2023/24;Lun;13;Mag;Lecce;Udinese;0;2
