Championship;DayWeek;DayMonth;Month;Home;Away;GoalHome;GoalAway;Win;Draw;Lose;ResultHome;ResultAway;Result;PointHome;PointAway;GamesPlayed;SignResultHome;SignResultAway;HomeMatch_1_Ago;HomeMatch_2_Ago;HomeMatch_3_Ago;HomeMatch_4_Ago;HomeMatch_5_Ago;HomeMatch_1_Ago_InHome;HomeMatch_2_Ago_InHome;HomeMatch_3_Ago_InHome;HomeMatch_4_Ago_InHome;HomeMatch_5_Ago_InHome;AwayMatch_1_Ago;AwayMatch_2_Ago;AwayMatch_3_Ago;AwayMatch_4_Ago;AwayMatch_5_Ago;AwayMatch_1_Ago_InAway;AwayMatch_2_Ago_InAway;AwayMatch_3_Ago_InAway;AwayMatch_4_Ago_InAway;AwayMatch_5_Ago_InAway;HomeGoal_1_match_Ago;HomeGoal_2_match_Ago;HomeGoal_3_match_Ago;HomeGoal_4_match_Ago;HomeGoal_5_match_Ago;HomeGoal_1_match_Ago_InHome;HomeGoal_2_match_Ago_InHome;HomeGoal_3_match_Ago_InHome;HomeGoal_4_match_Ago_InHome;HomeGoal_5_match_Ago_InHome;AwayGoal_1_match_Ago;AwayGoal_2_match_Ago;AwayGoal_3_match_Ago;AwayGoal_4_match_Ago;AwayGoal_5_match_Ago;AwayGoal_1_match_Ago_InAway;AwayGoal_2_match_Ago_InAway;AwayGoal_3_match_Ago_InAway;AwayGoal_4_match_Ago_InAway;AwayGoal_5_match_Ago_InAway
2019/20;Domenica;6;Ottobre;Torino;Napoli;0;0;False;True;False;0;0;X;1;1;228;X;X;X;X;1;X;1;X;X;X;X;X;X;X;2;X;2;X;X;X;X;X;0.0;2.0;3.0;1.0;1.0;0.0;2.0;3.0;1.0;1.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0
2019/20;Domenica;6;Ottobre;Inter;Juventus;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;X;1;X;2;X;X;X;X;1;X;X;2;X;1;X;X;X;X;1.0;0.0;2.0;3.0;1.0;1.0;0.0;2.0;3.0;1.0;2.0;0.0;2.0;1.0;1.0;2.0;0.0;2.0;1.0;1.0
2019/20;Sabato;19;Ottobre;Lazio;Atalanta;3;3;False;True;False;0;0;X;1;1;228;X;X;X;2;X;X;1;X;X;X;X;X;X;1;X;X;2;X;X;X;X;X;3.0;1.0;0.0;2.0;3.0;3.0;1.0;0.0;2.0;3.0;3.0;2.0;0.0;2.0;1.0;3.0;2.0;0.0;2.0;1.0
2019/20;Sabato;19;Ottobre;Napoli;Hellas Verona;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;X;X;1;X;X;X;X;2;X;1;X;X;2;X;X;X;X;2.0;3.0;1.0;0.0;2.0;2.0;3.0;1.0;0.0;2.0;0.0;3.0;2.0;0.0;2.0;0.0;3.0;2.0;0.0;2.0
2019/20;Sabato;19;Ottobre;Juventus;Bologna;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;2;X;1;X;X;X;X;2;2;X;1;X;2;X;X;X;X;2.0;2.0;3.0;1.0;0.0;2.0;2.0;3.0;1.0;0.0;1.0;0.0;3.0;2.0;0.0;1.0;0.0;3.0;2.0;0.0
2019/20;Domenica;20;Ottobre;Sassuolo;Inter;3;4;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;X;2;2;X;X;X;X;1;2;2;X;1;1;X;X;X;X;3.0;2.0;2.0;3.0;1.0;3.0;2.0;2.0;3.0;1.0;4.0;1.0;0.0;3.0;2.0;4.0;1.0;0.0;3.0;2.0
2019/20;Domenica;20;Ottobre;Cagliari;SPAL;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;1;X;1;X;X;X;X;2;1;2;2;X;2;X;X;X;X;2.0;3.0;2.0;2.0;3.0;2.0;3.0;2.0;2.0;3.0;0.0;4.0;1.0;0.0;3.0;0.0;4.0;1.0;0.0;3.0
2019/20;Domenica;20;Ottobre;Sampdoria;Roma;0;0;False;True;False;0;0;X;1;1;228;X;X;X;1;2;1;1;X;X;X;X;X;X;2;1;2;2;X;X;X;X;X;0.0;2.0;3.0;2.0;2.0;0.0;2.0;3.0;2.0;2.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
2019/20;Domenica;20;Ottobre;Udinese;Torino;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;2;1;1;X;X;X;X;2;X;2;1;2;2;X;X;X;X;1.0;0.0;2.0;3.0;2.0;1.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;1.0
2019/20;Domenica;20;Ottobre;Parma;Genoa;5;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;1;2;1;X;X;X;X;2;2;X;2;1;2;X;X;X;X;5.0;1.0;0.0;2.0;3.0;5.0;1.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0
2019/20;Domenica;20;Ottobre;Milan;Lecce;2;2;False;True;False;0;0;X;1;1;228;X;X;X;1;1;X;1;X;X;X;X;X;X;2;2;X;2;X;X;X;X;X;2.0;5.0;1.0;0.0;2.0;2.0;5.0;1.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0
2019/20;Lunedì;21;Ottobre;Brescia;Fiorentina;0;0;False;True;False;0;0;X;1;1;228;X;X;X;X;1;1;X;X;X;X;X;X;X;X;2;2;X;X;X;X;X;X;0.0;2.0;5.0;1.0;0.0;0.0;2.0;5.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0
2019/20;Venerdì;25;Ottobre;Hellas Verona;Sassuolo;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;X;X;1;1;2;X;X;X;X;1;X;X;2;2;1;X;X;X;X;0.0;0.0;2.0;5.0;1.0;0.0;0.0;2.0;5.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0
2019/20;Sabato;26;Ottobre;Lecce;Juventus;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;X;X;1;X;X;X;X;X;X;1;X;X;2;X;X;X;X;X;1.0;0.0;0.0;2.0;5.0;1.0;0.0;0.0;2.0;5.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0
2019/20;Sabato;26;Ottobre;Inter;Parma;2;2;False;True;False;0;0;X;1;1;228;X;X;X;X;2;X;X;X;X;X;X;X;X;X;1;X;X;X;X;X;X;X;2.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0
2019/20;Sabato;26;Ottobre;Genoa;Brescia;3;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;2;X;1;X;X;X;X;2;X;X;1;X;2;X;X;X;X;3.0;2.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0
2019/20;Domenica;27;Ottobre;Bologna;Sampdoria;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;X;2;1;X;X;X;X;2;2;X;X;1;2;X;X;X;X;2.0;3.0;2.0;1.0;0.0;2.0;3.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0
2019/20;Domenica;27;Ottobre;Atalanta;Udinese;7;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;X;X;1;X;X;X;X;2;2;2;X;X;2;X;X;X;X;7.0;2.0;3.0;2.0;1.0;7.0;2.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0
2019/20;Domenica;27;Ottobre;SPAL;Napoli;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;1;1;X;X;X;X;X;X;X;2;2;2;X;X;X;X;X;X;1.0;7.0;2.0;3.0;2.0;1.0;7.0;2.0;3.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0
2019/20;Domenica;27;Ottobre;Torino;Cagliari;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;1;1;1;X;X;X;X;X;X;X;2;2;2;X;X;X;X;X;1.0;1.0;7.0;2.0;3.0;1.0;1.0;7.0;2.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2019/20;Domenica;27;Ottobre;Roma;Milan;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;1;1;1;X;X;X;X;2;X;X;2;2;2;X;X;X;X;2.0;1.0;1.0;7.0;2.0;2.0;1.0;1.0;7.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
2019/20;Domenica;27;Ottobre;Fiorentina;Lazio;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;X;1;2;X;X;X;X;1;2;X;X;2;1;X;X;X;X;1.0;2.0;1.0;1.0;7.0;1.0;2.0;1.0;1.0;7.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0
2019/20;Martedì;29;Ottobre;Parma;Hellas Verona;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;X;X;2;X;X;X;X;1;1;2;X;X;1;X;X;X;X;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0
2019/20;Martedì;29;Ottobre;Brescia;Inter;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;1;X;2;X;X;X;X;1;1;1;2;X;1;X;X;X;X;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0
2019/20;Mercoledì;30;Ottobre;Napoli;Atalanta;2;2;False;True;False;0;0;X;1;1;228;X;X;X;2;2;2;1;X;X;X;X;X;X;1;1;1;2;X;X;X;X;X;2.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0
2019/20;Mercoledì;30;Ottobre;Cagliari;Bologna;3;2;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;2;2;1;X;X;X;X;2;X;1;1;1;2;X;X;X;X;3.0;2.0;1.0;0.0;1.0;3.0;2.0;1.0;0.0;1.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0
2019/20;Mercoledì;30;Ottobre;Juventus;Genoa;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;2;2;1;X;X;X;X;2;2;X;1;1;2;X;X;X;X;2.0;3.0;2.0;1.0;0.0;2.0;3.0;2.0;1.0;0.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0
2019/20;Mercoledì;30;Ottobre;Lazio;Torino;4;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;X;2;1;X;X;X;X;2;2;2;X;1;2;X;X;X;X;4.0;2.0;3.0;2.0;1.0;4.0;2.0;3.0;2.0;1.0;0.0;1.0;2.0;2.0;2.0;0.0;1.0;2.0;2.0;2.0
2019/20;Mercoledì;30;Ottobre;Sampdoria;Lecce;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;1;1;X;X;X;X;X;X;X;2;2;2;X;X;X;X;X;X;1.0;4.0;2.0;3.0;2.0;1.0;4.0;2.0;3.0;2.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0
2019/20;Mercoledì;30;Ottobre;Sassuolo;Fiorentina;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;1;1;1;2;X;X;X;X;1;X;2;2;2;1;X;X;X;X;1.0;1.0;4.0;2.0;3.0;1.0;1.0;4.0;2.0;3.0;2.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0
2019/20;Mercoledì;30;Ottobre;Udinese;Roma;0;4;False;False;True;-1;1;2;0;3;228;2;1;2;2;X;1;1;2;X;X;X;X;1;1;X;2;2;1;X;X;X;X;0.0;1.0;1.0;4.0;2.0;0.0;1.0;1.0;4.0;2.0;4.0;2.0;1.0;0.0;1.0;4.0;2.0;1.0;0.0;1.0
2019/20;Giovedì;31;Ottobre;Milan;SPAL;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;X;1;1;X;X;X;X;2;1;1;X;2;2;X;X;X;X;1.0;0.0;1.0;1.0;4.0;1.0;0.0;1.0;1.0;4.0;0.0;4.0;2.0;1.0;0.0;0.0;4.0;2.0;1.0;0.0
2019/20;Sabato;2;Novmbre;Roma;Napoli;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;2;X;1;X;X;X;X;2;2;1;1;X;2;X;X;X;X;2.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0;0.0;4.0;2.0;1.0;1.0;0.0;4.0;2.0;1.0
2019/20;Sabato;2;Novmbre;Bologna;Inter;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;2;2;2;X;X;X;X;1;2;2;1;1;1;X;X;X;X;1.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;1.0;2.0;1.0;0.0;4.0;2.0;2.0;1.0;0.0;4.0;2.0
2019/20;Sabato;2;Novmbre;Torino;Juventus;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;1;2;2;X;X;X;X;1;1;2;2;1;1;X;X;X;X;0.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;2.0;1.0;0.0;4.0;1.0;2.0;1.0;0.0;4.0
2019/20;Domenica;3;Novmbre;Atalanta;Cagliari;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;1;1;2;X;X;X;X;1;1;1;2;2;1;X;X;X;X;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;2.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;1.0;0.0
2019/20;Domenica;3;Novmbre;Genoa;Udinese;1;3;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;2;1;2;X;X;X;X;1;1;1;1;2;1;X;X;X;X;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;3.0;2.0;1.0;2.0;1.0;3.0;2.0;1.0;2.0;1.0
2019/20;Domenica;3;Novmbre;Hellas Verona;Brescia;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;2;2;1;X;X;X;X;2;1;1;1;1;2;X;X;X;X;2.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;1.0;3.0;2.0;1.0;2.0;1.0;3.0;2.0;1.0;2.0
2019/20;Domenica;3;Novmbre;Lecce;Sassuolo;2;2;False;True;False;0;0;X;1;1;228;X;X;X;1;2;2;2;X;X;X;X;X;X;2;1;1;1;X;X;X;X;X;2.0;2.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;2.0;1.0;3.0;2.0;1.0;2.0;1.0;3.0;2.0;1.0
2019/20;Domenica;3;Novmbre;Fiorentina;Parma;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;1;2;2;X;X;X;X;X;X;X;2;1;1;X;X;X;X;X;1.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0;1.0;3.0;2.0;1.0;2.0;1.0;3.0;2.0
2019/20;Domenica;3;Novmbre;Milan;Lazio;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;X;1;2;2;X;X;X;X;1;X;X;2;1;1;X;X;X;X;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;3.0;2.0;1.0;2.0;1.0;3.0
2019/20;Lunedì;4;Novmbre;SPAL;Sampdoria;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;X;X;1;2;X;X;X;X;1;1;X;X;2;1;X;X;X;X;0.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0
2019/20;Venerdì;8;Novmbre;Sassuolo;Bologna;3;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;X;X;1;X;X;X;X;2;1;1;X;X;2;X;X;X;X;3.0;0.0;1.0;1.0;2.0;3.0;0.0;1.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0
2019/20;Sabato;9;Novmbre;Brescia;Torino;0;4;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;2;X;2;X;X;X;X;1;2;1;1;X;1;X;X;X;X;0.0;3.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;4.0;1.0;1.0;2.0;1.0;4.0;1.0;1.0;2.0;1.0
2019/20;Sabato;9;Novmbre;Inter;Hellas Verona;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;2;2;1;X;X;X;X;2;1;2;1;1;2;X;X;X;X;2.0;0.0;3.0;0.0;1.0;2.0;0.0;3.0;0.0;1.0;1.0;4.0;1.0;1.0;2.0;1.0;4.0;1.0;1.0;2.0
2019/20;Sabato;9;Novmbre;Napoli;Genoa;0;0;False;True;False;0;0;X;1;1;228;X;X;X;1;2;1;2;X;X;X;X;X;X;2;1;2;1;X;X;X;X;X;0.0;2.0;0.0;3.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;4.0;1.0;1.0
2019/20;Domenica;10;Novmbre;Cagliari;Fiorentina;5;2;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;2;1;1;X;X;X;X;2;X;2;1;2;2;X;X;X;X;5.0;0.0;2.0;0.0;3.0;5.0;0.0;2.0;0.0;3.0;2.0;0.0;1.0;4.0;1.0;2.0;0.0;1.0;4.0;1.0
2019/20;Domenica;10;Novmbre;Lazio;Lecce;4;2;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;1;2;1;X;X;X;X;2;2;X;2;1;2;X;X;X;X;4.0;5.0;0.0;2.0;0.0;4.0;5.0;0.0;2.0;0.0;2.0;2.0;0.0;1.0;4.0;2.0;2.0;0.0;1.0;4.0
2019/20;Domenica;10;Novmbre;Sampdoria;Atalanta;0;0;False;True;False;0;0;X;1;1;228;X;X;X;1;1;X;1;X;X;X;X;X;X;2;2;X;2;X;X;X;X;X;0.0;4.0;5.0;0.0;2.0;0.0;4.0;5.0;0.0;2.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0
2019/20;Domenica;10;Novmbre;Udinese;SPAL;0;0;False;True;False;0;0;X;1;1;228;X;X;X;X;1;1;X;X;X;X;X;X;X;X;2;2;X;X;X;X;X;X;0.0;0.0;4.0;5.0;0.0;0.0;0.0;4.0;5.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0
2019/20;Domenica;10;Novmbre;Parma;Roma;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;1;1;1;X;X;X;X;2;X;X;2;2;2;X;X;X;X;2.0;0.0;0.0;4.0;5.0;2.0;0.0;0.0;4.0;5.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0
2019/20;Domenica;10;Novmbre;Juventus;Milan;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;X;1;1;X;X;X;X;2;2;X;X;2;2;X;X;X;X;1.0;2.0;0.0;0.0;4.0;1.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0
2019/20;Sabato;23;Novmbre;Atalanta;Juventus;1;3;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;X;X;2;X;X;X;X;1;2;2;X;X;1;X;X;X;X;1.0;1.0;2.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0
2019/20;Sabato;23;Novmbre;Milan;Napoli;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;1;1;X;X;X;X;X;X;X;1;2;2;X;X;X;X;X;X;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0
2019/20;Sabato;23;Novmbre;Torino;Inter;0;3;False;False;True;-1;1;2;0;3;228;2;1;2;X;2;1;1;2;X;X;X;X;1;X;1;2;2;1;X;X;X;X;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;3.0;0.0;0.0;3.0;1.0;3.0;0.0;0.0
2019/20;Domenica;24;Novmbre;Bologna;Parma;2;2;False;True;False;0;0;X;1;1;228;X;X;X;2;X;2;1;X;X;X;X;X;X;1;X;1;2;X;X;X;X;X;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;3.0;0.0;2.0;3.0;1.0;3.0;0.0
2019/20;Domenica;24;Novmbre;Roma;Brescia;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;X;2;1;X;X;X;X;2;X;1;X;1;2;X;X;X;X;3.0;2.0;0.0;1.0;1.0;3.0;2.0;0.0;1.0;1.0;0.0;2.0;3.0;1.0;3.0;0.0;2.0;3.0;1.0;3.0
2019/20;Domenica;24;Novmbre;Hellas Verona;Fiorentina;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;2;X;1;X;X;X;X;2;2;X;1;X;2;X;X;X;X;1.0;3.0;2.0;0.0;1.0;1.0;3.0;2.0;0.0;1.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;2.0;3.0;1.0
2019/20;Domenica;24;Novmbre;Sassuolo;Lazio;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;X;2;2;X;X;X;X;1;2;2;X;1;1;X;X;X;X;1.0;1.0;3.0;2.0;0.0;1.0;1.0;3.0;2.0;0.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0;0.0;2.0;3.0
2019/20;Domenica;24;Novmbre;Sampdoria;Udinese;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;1;X;1;X;X;X;X;2;1;2;2;X;2;X;X;X;X;2.0;1.0;1.0;3.0;2.0;2.0;1.0;1.0;3.0;2.0;1.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0
2019/20;Lunedì;25;Novmbre;Lecce;Cagliari;2;2;False;True;False;0;0;X;1;1;228;X;X;X;1;2;1;1;X;X;X;X;X;X;2;1;2;2;X;X;X;X;X;2.0;2.0;1.0;1.0;3.0;2.0;2.0;1.0;1.0;3.0;2.0;1.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0
2019/20;Lunedì;25;Novmbre;SPAL;Genoa;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;1;2;1;X;X;X;X;X;X;X;2;1;2;X;X;X;X;X;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;1.0;2.0;0.0;1.0;2.0;1.0;2.0;0.0
2019/20;Sabato;30;Novmbre;Brescia;Atalanta;0;3;False;False;True;-1;1;2;0;3;228;2;1;2;X;X;1;2;2;X;X;X;X;1;X;X;2;1;1;X;X;X;X;0.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;1.0;3.0;1.0;2.0;1.0;2.0;3.0;1.0;2.0;1.0;2.0
2019/20;Sabato;30;Novmbre;Genoa;Torino;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;X;X;1;2;X;X;X;X;1;1;X;X;2;1;X;X;X;X;0.0;0.0;1.0;2.0;2.0;0.0;0.0;1.0;2.0;2.0;1.0;3.0;1.0;2.0;1.0;1.0;3.0;1.0;2.0;1.0
2019/20;Sabato;30;Novmbre;Fiorentina;Lecce;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;X;X;2;X;X;X;X;1;1;1;X;X;1;X;X;X;X;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;3.0;1.0;2.0
2019/20;Domenica;1;Dicembre;Juventus;Sassuolo;2;2;False;True;False;0;0;X;1;1;228;X;X;X;2;2;2;X;X;X;X;X;X;X;1;1;1;X;X;X;X;X;X;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;3.0;1.0
2019/20;Domenica;1;Dicembre;Inter;SPAL;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;2;2;1;X;X;X;X;2;X;1;1;1;2;X;X;X;X;2.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;3.0;1.0;2.0;1.0;1.0;3.0
2019/20;Domenica;1;Dicembre;Lazio;Udinese;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;2;2;1;X;X;X;X;2;2;X;1;1;2;X;X;X;X;3.0;2.0;2.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0
2019/20;Domenica;1;Dicembre;Parma;Milan;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;X;2;2;X;X;X;X;1;2;2;X;1;1;X;X;X;X;0.0;3.0;2.0;2.0;0.0;0.0;3.0;2.0;2.0;0.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0
2019/20;Domenica;1;Dicembre;Napoli;Bologna;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;1;X;2;X;X;X;X;1;1;2;2;X;1;X;X;X;X;1.0;0.0;3.0;2.0;2.0;1.0;0.0;3.0;2.0;2.0;2.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;1.0;2.0
2019/20;Domenica;1;Dicembre;Hellas Verona;Roma;1;3;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;1;1;2;X;X;X;X;1;1;1;2;2;1;X;X;X;X;1.0;1.0;0.0;3.0;2.0;1.0;1.0;0.0;3.0;2.0;3.0;2.0;1.0;0.0;1.0;3.0;2.0;1.0;0.0;1.0
2019/20;Lunedì;2;Dicembre;Cagliari;Sampdoria;4;3;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;2;1;1;X;X;X;X;2;1;1;1;2;2;X;X;X;X;4.0;1.0;1.0;0.0;3.0;4.0;1.0;1.0;0.0;3.0;3.0;3.0;2.0;1.0;0.0;3.0;3.0;2.0;1.0;0.0
2019/20;Venerdì;6;Dicembre;Inter;Roma;0;0;False;True;False;0;0;X;1;1;228;X;X;X;1;2;2;2;X;X;X;X;X;X;2;1;1;1;X;X;1;X;X;0.0;4.0;1.0;1.0;0.0;0.0;4.0;1.0;1.0;0.0;0.0;3.0;3.0;2.0;1.0;0.0;3.0;3.0;2.0;1.0
2019/20;Sabato;7;Dicembre;Atalanta;Hellas Verona;3;2;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;2;2;1;X;X;X;X;2;X;2;1;1;2;X;X;X;X;3.0;0.0;4.0;1.0;1.0;3.0;0.0;4.0;1.0;1.0;2.0;0.0;3.0;3.0;2.0;2.0;0.0;3.0;3.0;2.0
2019/20;Sabato;7;Dicembre;Udinese;Napoli;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;X;1;2;X;X;X;X;X;X;2;X;2;1;X;X;X;X;X;1.0;3.0;0.0;4.0;1.0;1.0;3.0;0.0;4.0;1.0;1.0;2.0;0.0;3.0;3.0;1.0;2.0;0.0;3.0;3.0
